image_id,true_label,pred_label,confidence
2413,5,5,1.85194
2414,9,8,1.46283
2415,2,2,1.2781
2416,1,1,1.3649
2417,0,0,1.5699
2418,1,1,0.853384
2419,8,8,3.15234
2420,9,9,3.49888
2421,1,1,1.05707
2422,6,6,1.29543
2423,8,8,3.07906
2424,3,3,2.82181
2425,8,8,2.22503
2426,9,9,1.83663
2427,3,3,3.60944
2428,6,6,3.90212
2429,2,8,1.112
2430,8,8,2.63092
2431,3,3,3.82595
2432,2,2,2.05521
2433,2,2,0.811698
2434,1,1,1.09087
2435,0,0,2.99421
2436,4,4,2.58333
2437,2,8,0.574017
2438,9,9,3.06102
2439,2,2,2.50115
2440,4,4,3.09682
2441,3,3,1.73626
2442,7,7,3.16648
2443,9,9,3.10913
2444,1,1,1.31349
2445,5,5,2.32842
2446,2,2,2.93528
2447,4,9,1.91677
2448,9,9,2.3909
2449,0,0,2.08794
2450,3,3,1.31583
2451,8,8,3.9352
2452,5,5,3.78514
2453,3,3,2.32678
2454,6,6,1.83023
2455,0,0,0.779213
2456,9,9,2.58738
2457,4,8,1.42455
2458,6,6,4.04813
2459,2,8,0.906573
2460,5,5,1.249
2461,0,0,2.79989
2462,2,0,1.95301
2463,7,9,1.82561
2464,4,4,2.6493
2465,6,6,4.0999
2466,6,6,2.15919
2467,8,8,4.26957
2468,6,6,3.29312
2469,6,6,2.99605
2470,8,8,3.6379
2471,6,6,3.49179
2472,9,9,3.02191
2473,1,8,1.33487
2474,7,7,1.78505
2475,2,2,2.18956
2476,5,8,1.27864
2477,9,9,3.53852
2478,9,9,2.9528
2479,0,0,2.14905
2480,7,9,1.71337
2481,2,2,2.57043
2482,7,7,2.59186
2483,6,6,3.17052
2484,7,7,1.98954
2485,0,0,3.21135
2486,6,6,4.55629
2487,5,5,2.63689
2488,2,8,0.686445
2489,4,4,3.43542
2490,7,9,1.26398
2491,2,2,2.42137
2492,0,0,2.97272
2493,9,9,3.54051
2494,9,9,2.89069
2495,2,2,2.68172
2496,2,2,1.52829
2497,9,9,2.74272
2498,4,4,2.88186
2499,4,4,3.85867
2500,2,2,1.76191
2501,3,3,3.48914
2502,3,3,4.03803
2503,2,2,3.36934
2504,1,8,0.891661
2505,7,7,2.77954
2506,0,0,3.20761
2507,7,8,1.17326
2508,6,6,1.95835
2509,4,4,1.69636
2510,1,8,0.934777
2511,3,3,2.81201
2512,8,8,2.49805
2513,7,7,2.14091
2514,4,4,1.22439
2515,5,5,2.41351
2516,9,9,2.40837
2517,2,2,3.13396
2518,5,5,3.61527
2519,1,1,0.982695
2520,8,8,2.41893
2521,7,7,1.99934
2522,3,3,2.64088
2523,7,7,1.70586
2524,1,1,0.939109
2525,5,3,0.972538
2526,5,5,1.26367
2527,0,0,2.27078
2528,9,9,2.71235
2529,1,1,1.16704
2530,4,4,2.06844
2531,0,0,3.04132
2532,6,6,1.38438
2533,3,3,1.56394
2534,3,3,2.20062
2535,6,6,3.38785
2536,0,0,3.38687
2537,4,4,1.83758
2538,9,9,3.41949
2539,7,9,1.24501
2540,5,5,1.04632
2541,1,1,1.52157
2542,6,6,2.45583
2543,8,8,3.73876
2544,9,9,2.4418
2545,5,5,2.45179
2546,5,5,2.58936
2547,7,7,2.85563
2548,9,9,2.66128
2549,3,3,2.72935
2550,8,8,2.79705
2551,3,3,2.54146
2552,8,8,3.17064
2553,1,1,1.10285
2554,5,5,3.14457
2555,3,3,3.4495
2556,5,8,1.71485
2557,0,0,3.09491
2558,5,5,3.16393
2559,5,5,1.79499
2560,3,3,1.33167
2561,8,8,3.76278
2562,6,6,2.40831
2563,7,7,2.39088
2564,7,7,1.40935
2565,7,7,3.2374
2566,3,3,2.68163
2567,7,7,2.53906
2568,0,0,2.34264
2569,5,9,0.984558
2570,9,9,2.57174
2571,0,0,1.99244
2572,2,2,1.93699
2573,5,8,1.28751
2574,5,3,1.64919
2575,3,3,4.36546
2576,1,1,0.870608
2577,7,7,1.95942
2578,7,9,1.55475
2579,8,8,4.2019
2580,6,6,2.93128
2581,5,5,2.45861
2582,9,9,2.00124
2583,3,3,3.53719
2584,8,8,3.35519
2585,9,9,2.99205
2586,5,5,2.03195
2587,3,3,3.60272
2588,7,7,2.57885
2589,9,9,2.67782
2590,1,1,1.29415
2591,7,7,1.97956
2592,0,0,3.07794
2593,0,0,2.35635
2594,3,3,2.23148
2595,7,7,4.10022
2596,2,2,1.21048
2597,5,3,1.73038
2598,8,8,2.4784
2599,1,1,1.25754
2600,8,8,3.27058
2601,6,6,2.98228
2602,2,2,1.42138
2603,9,9,2.77297
2604,5,5,1.42787
2605,7,7,2.08871
2606,5,5,2.14971
2607,7,8,1.83858
2608,8,8,2.79795
2609,6,6,2.54801
2610,2,8,2.6269
2611,5,5,1.10128
2612,1,8,1.15252
2613,4,4,3.86488
2614,8,8,3.3295
2615,4,4,2.52865
2616,5,5,1.90545
2617,8,8,2.27334
2618,3,3,2.75748
2619,0,0,2.312
2620,6,6,3.79664
2621,2,2,4.05685
2622,7,7,2.24958
2623,3,3,3.1422
2624,3,3,1.78028
2625,2,2,1.75599
2626,1,1,1.33259
2627,0,0,4.03437
2628,7,7,1.71307
2629,3,3,3.29795
2630,4,9,1.94813
2631,0,0,1.89627
2632,3,3,3.84813
2633,9,9,3.3926
2634,3,3,2.68462
2635,2,2,1.5393
2636,8,8,2.73381
2637,9,9,3.07564
2638,0,0,3.08187
2639,3,3,3.9195
2640,8,8,2.72417
2641,0,0,3.54408
2642,7,7,2.28719
2643,6,6,1.70927
2644,5,5,2.50139
2645,4,9,1.8953
2646,7,7,2.24167
2647,3,3,2.54245
2648,9,9,1.38972
2649,0,0,2.94533
2650,8,8,2.61602
2651,6,6,2.6048
2652,2,2,1.85955
2653,5,5,3.16732
2654,6,6,0.95432
2655,1,1,1.12278
2656,0,0,2.97101
2657,0,0,3.43561
2658,4,4,1.66236
2659,4,8,1.56389
2660,0,0,1.84456
2661,1,1,1.14029
2662,2,2,2.81763
2663,3,3,4.01272
2664,2,2,2.39615
2665,7,7,1.10088
2666,7,7,2.17473
2667,8,8,3.74508
2668,5,5,0.061665
2669,2,2,2.66176
2670,5,8,1.11156
2671,7,9,1.74373
2672,6,6,2.56367
2673,9,9,2.44205
2674,1,1,1.07497
2675,4,4,3.92055
2676,1,8,0.789214
2677,6,6,3.93037
2678,4,4,1.52925
2679,2,2,3.33379
2680,4,4,2.37816
2681,3,3,1.85687
2682,5,5,2.80452
2683,4,4,2.31412
2684,3,3,2.47474
2685,9,9,2.7071
2686,5,5,1.93135
2687,0,0,2.91001
2688,1,1,1.57192
2689,5,5,0.255706
2690,3,3,3.06537
2691,8,8,3.37708
2692,9,9,2.80649
2693,1,1,0.981341
2694,9,9,2.64055
2695,7,7,1.3533
2696,9,9,3.09983
2697,5,5,1.63764
2698,5,5,1.52953
2699,2,8,0.782281
2700,7,7,1.74411
2701,4,4,2.75927
2702,6,6,3.68161
2703,0,0,2.61895
2704,1,1,1.33995
2705,1,8,1.51197
2706,1,1,1.36063
2707,0,0,3.03503
2708,4,4,1.99377
2709,4,4,1.71835
2710,7,7,1.4184
2711,6,6,3.10341
2712,3,3,2.80725
2713,0,0,1.72651
2714,0,0,3.26628
2715,4,4,2.31431
2716,3,3,3.06755
2717,0,0,2.74488
2718,6,6,3.22985
2719,1,1,0.644712
2720,9,9,1.8282
2721,6,6,2.85082
2722,1,8,1.18712
2723,3,3,2.72866
2724,8,8,2.32284
2725,1,1,1.20135
2726,2,2,1.80041
2727,5,5,2.01762
2728,6,6,3.48091
2729,2,2,2.58102
2730,7,7,0.840162
2731,3,3,3.10645
2732,6,6,1.67353
2733,0,0,3.39281
2734,1,8,1.25581
2735,9,9,2.34385
2736,7,7,2.24909
2737,6,6,3.48768
2738,6,6,3.41739
2739,8,8,2.57402
2740,9,9,2.957
2741,2,2,1.749
2742,9,9,1.352
2743,5,8,1.42296
2744,8,8,3.06224
2745,3,3,3.06394
2746,1,1,1.17653
2747,0,0,3.7772
2748,0,0,2.18428
2749,7,7,3.20939
2750,6,6,2.52558
2751,6,6,1.62021
2752,2,2,3.40321
2753,1,8,1.21341
2754,6,6,3.03256
2755,9,9,2.76366
2756,3,3,1.58796
2757,1,1,1.5621
2758,8,8,1.80325
2759,6,6,3.98767
2760,9,9,1.2392
2761,0,0,2.51166
2762,6,6,3.0203
2763,0,0,2.70952
2764,0,0,2.643
2765,0,0,3.41013
2766,6,6,2.38934
2767,3,3,2.7893
2768,5,5,3.35886
2769,9,9,1.87056
2770,3,3,0.472779
2771,4,9,1.87068
2772,5,5,0.622041
2773,5,5,2.35706
2774,8,8,5.10224
2775,5,5,1.48854
2776,3,3,2.96283
2777,0,0,1.85507
2778,4,4,0.999188
2779,0,0,3.18615
2780,2,2,1.26234
2781,9,9,2.87708
2782,6,6,3.06463
2783,8,8,2.55809
2784,2,2,1.66187
2785,3,3,3.68312
2786,1,1,1.12149
2787,2,2,3.41698
2788,1,1,1.04533
2789,1,1,1.41308
2790,5,5,4.212
2791,6,6,3.08184
2792,9,9,3.58794
2793,8,8,2.22824
2794,0,0,1.97492
2795,6,6,3.38831
2796,6,6,2.7811
2797,5,5,1.9758
2798,5,5,3.24735
2799,3,3,1.79743
2800,8,8,2.78681
2801,6,6,2.12929
2802,2,2,3.55719
2803,1,1,1.03201
2804,4,4,2.43336
2805,5,5,1.68279
2806,4,4,3.26069
2807,3,3,3.40034
2808,7,7,2.35447
2809,8,8,3.63252
2810,5,3,1.32339
2811,0,0,2.02847
2812,9,9,2.33051
2813,3,3,2.208
2814,5,8,1.83959
2815,1,8,1.47908
2816,1,1,0.896844
2817,0,0,2.88207
2818,4,4,1.68954
2819,4,4,2.48123
2820,7,7,1.78551
2821,0,0,2.14662
2822,1,1,1.27608
2823,7,8,1.03092
2824,0,0,2.62443
2825,1,8,1.33109
2826,6,6,2.66639
2827,1,1,0.986795
2828,4,4,1.81399
2829,5,9,1.3925
2830,6,6,4.10734
2831,6,6,3.39276
2832,5,5,2.56625
2833,7,7,2.99979
2834,8,8,2.3625
2835,4,4,3.01208
2836,4,4,1.50117
2837,7,7,2.71661
2838,2,2,1.88303
2839,5,5,3.41893
2840,3,3,2.37641
2841,7,7,2.26718
2842,0,0,3.14243
2843,7,7,2.57439
2844,7,7,2.97202
2845,9,9,2.89156
2846,6,6,3.12988
2847,4,4,1.54764
2848,2,8,2.30602
2849,8,8,3.61911
2850,5,5,1.46042
2851,7,7,2.40383
2852,8,8,2.47382
2853,3,3,1.55146
2854,9,9,1.98874
2855,5,5,2.14984
2856,8,8,3.25066
2857,9,9,3.14885
2858,9,9,2.21609
2859,8,8,2.90189
2860,6,6,3.14292
2861,2,2,1.75963
2862,8,8,2.3696
2863,9,9,1.53586
2864,2,2,3.04134
2865,3,3,4.18763
2866,6,6,2.02545
2867,1,1,0.902499
2868,1,1,1.59499
2869,8,8,3.29812
2870,9,9,3.52567
2871,3,3,2.27198
2872,4,4,2.57555
2873,0,0,2.45991
2874,7,7,2.85663
2875,9,9,3.12776
2876,6,6,2.91607
2877,4,8,1.22899
2878,1,1,1.0922
2879,4,4,1.94844
2880,1,1,1.42252
2881,3,3,2.90643
2882,4,4,1.89822
2883,9,9,3.55227
2884,3,3,2.76598
2885,1,1,0.459671
2886,4,4,3.0563
2887,7,7,2.16315
2888,7,7,1.47868
2889,4,4,3.81084
2890,7,7,2.28107
2891,2,2,1.8816
2892,9,9,3.58237
2893,3,3,2.92539
2894,0,0,2.55318
2895,8,8,4.196
2896,8,0,2.29636
2897,8,8,3.15787
2898,4,4,2.21505
2899,0,0,2.85593
2900,4,4,1.63723
2901,4,4,1.41728
2902,1,8,1.30703
2903,5,5,3.09998
2904,2,2,2.83532
2905,8,8,2.76302
2906,3,3,2.0667
2907,4,4,1.32659
2908,9,9,3.35122
2909,5,5,1.64733
2910,2,2,1.72404
2911,8,8,2.57999
2912,1,1,1.14285
2913,5,9,1.40875
2914,3,3,3.05814
2915,7,7,1.72438
2916,9,9,2.89692
2917,4,4,1.7587
2918,2,2,3.45412
2919,5,8,1.05181
2920,6,6,2.33287
2921,3,8,1.05769
2922,5,5,4.09812
2923,9,9,3.13841
2924,3,3,2.51077
2925,5,8,0.0373769
2926,9,9,3.0748
2927,3,3,1.87323
2928,1,1,1.2543
2929,9,9,2.26026
2930,5,6,-0.127016
2931,3,3,2.39533
2932,0,0,2.92051
2933,6,6,2.83128
2934,9,9,3.3005
2935,8,8,4.2091
2936,4,4,2.58726
2937,0,0,2.30619
2938,4,9,0.611951
2939,9,7,0.467596
2940,2,2,0.850089
2941,9,9,3.49565
2942,0,0,3.30117
2943,1,1,1.13007
2944,0,0,1.97718
2945,3,9,1.88129
2946,1,1,0.632288
2947,6,6,3.58693
2948,5,5,2.74546
2949,8,8,3.13
2950,1,1,1.50422
2951,5,5,1.57704
2952,3,3,2.26833
2953,3,3,1.15959
2954,0,0,2.33186
2955,3,3,3.57637
2956,5,8,1.33513
2957,5,5,0.7683
2958,9,9,2.67413
2959,2,2,1.37825
2960,8,8,3.4944
2961,7,7,1.33398
2962,0,0,3.51449
2963,4,4,2.97667
2964,9,9,2.26181
2965,1,1,1.50674
2966,9,9,2.37042
2967,7,7,3.20233
2968,7,9,1.20928
2969,5,5,0.830241
2970,5,3,1.60198
2971,2,2,2.43942
2972,0,0,2.07454
2973,9,9,3.0263
2974,1,1,1.2532
2975,8,8,2.83075
2976,6,6,2.27753
2977,2,2,2.70166
2978,3,3,3.37692
2979,9,9,1.69502
2980,6,6,4.33223
2981,2,2,1.61741
2982,1,1,1.53047
2983,9,9,3.10299
2984,1,1,1.10843
2985,3,3,1.87531
2986,5,5,0.968243
2987,5,5,1.70633
2988,0,0,2.37694
2989,3,3,1.72312
2990,8,8,2.35326
2991,3,3,1.72612
2992,3,3,2.44005
2993,7,9,1.19198
2994,6,6,3.23873
2995,6,8,1.34888
2996,0,0,3.82979
2997,1,1,1.2934
2998,4,4,2.19958
2999,0,0,3.21384
3000,6,6,2.78011
3001,9,9,2.5927
3002,8,8,3.30609
3003,1,1,1.21623
3004,2,2,1.86507
3005,9,8,1.51419
3006,9,9,3.49885
3007,5,5,1.39461
3008,9,9,3.3175
3009,7,7,1.73396
3010,3,3,3.12413
3011,7,7,2.40901
3012,8,8,2.2735
3013,0,0,2.98746
3014,1,1,1.40997
3015,3,3,3.52149
3016,0,0,2.28562
3017,4,4,2.49646
3018,6,6,3.29506
3019,1,1,0.797553
3020,0,0,2.6993
3021,2,2,1.89637
3022,5,5,2.63165
3023,8,8,2.98684
3024,4,4,2.86607
3025,4,4,2.91479
3026,1,1,1.0128
3027,1,1,1.11542
3028,5,5,3.73249
3029,4,4,1.77468
3030,6,6,0.914319
3031,6,6,3.67492
3032,0,0,3.61697
3033,6,6,2.22174
3034,9,9,3.17119
3035,2,2,2.1636
3036,6,6,3.18613
3037,2,2,3.61638
3038,7,7,2.55252
3039,1,1,0.814068
3040,7,7,1.83826
3041,9,9,3.3544
3042,4,4,2.2421
3043,0,0,2.55248
3044,0,0,3.11645
3045,3,3,3.84654
3046,8,8,3.47498
3047,2,2,2.44639
3048,2,2,2.14324
3049,3,3,2.44261
3050,1,1,1.25417
3051,6,6,3.03881
3052,0,0,3.40813
3053,5,5,3.95136
3054,7,9,1.47073
3055,7,8,1.95106
3056,9,9,2.77546
3057,2,2,3.08985
3058,6,6,3.61232
3059,7,7,0.945936
3060,9,9,0.642681
3061,7,7,2.07136
3062,8,8,1.27592
3063,6,6,2.47766
3064,8,8,3.49218
3065,8,8,2.67397
3066,4,4,2.21871
3067,6,6,3.68255
3068,8,8,3.68997
3069,4,4,2.65071
3070,1,1,1.55251
3071,2,2,3.34023
3072,8,8,3.64538
3073,1,2,0.912799
3074,3,3,3.94567
3075,9,9,3.17051
3076,4,4,3.56817
3077,0,0,1.74303
3078,3,3,1.04321
3079,7,7,3.04488
3080,3,3,3.74744
3081,2,2,2.66646
3082,3,3,2.94986
3083,3,3,2.30661
3084,7,7,1.49796
3085,3,3,2.14204
3086,4,4,1.66674
3087,0,0,3.12716
3088,6,6,2.69017
3089,2,2,2.01243
3090,0,0,3.04073
3091,8,8,3.07336
3092,1,1,0.907795
3093,5,5,1.29402
3094,3,3,2.30637
3095,5,5,1.94547
3096,4,4,1.95888
3097,1,1,1.03374
3098,7,7,2.36596
3099,1,1,1.23836
3100,5,8,1.21153
3101,7,7,2.79573
3102,5,9,0.693353
3103,7,7,1.55051
3104,3,3,2.88194
3105,2,2,2.67902
3106,2,2,1.21822
3107,7,7,2.99744
3108,3,3,2.01539
3109,7,9,1.24325
3110,3,3,1.78254
3111,7,7,1.96939
3112,8,8,2.91643
3113,5,5,2.79649
3114,4,4,0.628993
3115,5,9,1.40802
3116,2,2,2.54036
3117,5,9,1.69161
3118,6,6,3.57961
3119,5,5,4.08882
3120,3,3,3.6232
3121,6,6,3.51572
3122,7,7,1.73077
3123,4,4,2.00436
3124,1,8,1.02662
3125,7,7,3.13341
3126,1,1,1.05991
3127,5,5,1.74253
3128,2,2,2.18102
3129,3,3,2.38128
3130,6,6,1.69013
3131,3,3,2.83344
3132,1,3,0.778516
3133,4,9,1.58196
3134,2,2,1.93184
3135,6,6,3.45807
3136,7,8,1.5668
3137,4,4,2.8622
3138,3,3,2.31534
3139,8,8,3.68256
3140,0,0,2.47738
3141,6,6,2.89079
3142,2,2,2.87156
3143,1,1,1.31627
3144,6,6,4.22853
3145,5,8,1.6518
3146,3,3,2.14259
3147,9,9,3.43022
3148,1,1,1.18539
3149,9,9,3.28123
3150,3,3,3.93678
3151,2,8,1.47218
3152,1,1,1.26786
3153,8,8,2.34368
3154,4,4,2.31481
3155,4,4,2.64891
3156,6,6,3.13801
3157,5,3,1.38409
3158,8,8,2.86878
3159,6,6,3.08593
3160,9,9,2.33775
3161,7,7,1.85181
3162,7,7,2.73387
3163,8,8,3.11426
3164,6,6,2.50678
3165,9,9,3.77962
3166,7,7,1.34198
3167,3,3,1.54585
3168,9,9,3.6939
3169,4,4,3.10427
3170,0,0,2.70317
3171,5,8,1.26231
3172,4,4,2.5241
3173,6,6,2.01752
3174,4,4,3.35143
3175,1,1,1.0265
3176,2,2,1.50328
3177,3,3,3.13512
3178,0,0,3.45076
3179,0,0,4.14628
3180,2,2,2.52629
3181,6,6,3.51464
3182,6,6,4.25707
3183,5,5,1.40848
3184,7,7,2.25245
3185,0,0,1.54121
3186,8,8,2.70627
3187,6,6,3.30154
3188,4,4,2.73233
3189,7,7,0.410757
3190,9,9,2.84261
3191,0,0,2.30994
3192,7,7,2.72942
3193,3,3,2.14035
3194,4,4,1.74477
3195,2,2,3.60124
3196,1,8,0.641986
3197,8,8,3.46494
3198,8,8,3.98576
3199,5,5,2.11575
3200,9,9,3.30872
3201,2,2,2.36918
3202,7,7,2.22461
3203,1,1,1.00267
3204,8,8,2.66204
3205,8,8,2.30982
3206,8,8,2.24257
3207,2,8,1.33752
3208,7,7,2.05804
3209,6,6,3.20177
3210,0,0,2.30623
3211,1,8,0.72445
3212,2,2,2.4179
3213,7,9,1.49443
3214,1,1,1.06678
3215,0,0,3.13677
3216,8,8,3.10902
3217,3,3,3.78348
3218,6,6,2.23428
3219,0,0,2.16646
3220,5,5,3.64876
3221,3,3,3.49065
3222,6,6,1.05091
3223,2,2,2.97554
3224,8,8,2.89959
3225,7,8,0.75815
3226,0,0,3.81635
3227,1,1,1.16429
3228,4,4,2.43319
3229,2,2,1.66842
3230,1,1,1.27165
3231,1,8,1.11809
3232,4,4,2.93886
3233,4,4,2.3175
3234,4,4,3.88836
3235,4,4,1.58444
3236,7,7,0.992199
3237,1,8,0.97355
3238,6,6,2.37979
3239,2,2,1.9027
3240,9,9,1.56964
3241,9,9,3.33788
3242,0,0,2.30225
3243,0,0,2.16417
3244,1,1,0.902561
3245,8,8,2.54085
3246,8,8,2.57989
3247,4,4,2.54698
3248,3,3,2.52394
3249,4,4,2.25072
3250,2,2,1.09646
3251,0,0,2.22364
3252,6,6,2.28666
3253,1,1,1.14304
3254,6,6,2.8682
3255,1,1,0.709741
3256,2,2,2.70942
3257,2,2,2.79188
3258,2,2,3.23899
3259,1,8,1.35811
3260,2,2,1.37557
3261,3,3,2.2517
3262,7,8,0.890823
3263,8,8,2.8536
3264,1,8,1.24671
3265,0,0,3.42467
3266,0,0,2.37046
3267,2,2,1.9265
3268,1,1,1.61485
3269,6,6,2.56941
3270,6,6,3.03205
3271,0,0,3.3901
3272,1,1,0.941571
3273,6,6,3.288
3274,2,2,2.48659
3275,5,9,0.40822
3276,1,1,1.3503
3277,7,8,1.385
3278,4,4,3.29932
3279,8,8,3.62563
3280,2,2,0.987395
3281,1,1,1.30369
3282,4,4,2.2653
3283,3,3,2.66327
3284,8,8,3.09806
3285,3,3,2.68689
3286,9,9,3.60619
3287,9,9,2.5126
3288,4,4,0.724133
3289,8,8,1.5074
3290,3,3,2.61445
3291,4,4,2.05653
3292,7,7,2.94374
3293,2,2,2.57163
3294,7,7,3.17774
3295,5,5,1.79451
3296,7,7,2.94908
3297,0,0,3.02135
3298,4,4,1.73238
3299,3,3,2.81205
3300,3,3,2.29034
3301,2,2,3.37213
3302,6,6,1.94235
3303,7,7,2.27902
3304,6,6,1.89701
3305,0,0,1.91037
3306,0,0,3.16068
3307,6,6,4.33785
3308,7,7,2.97486
3309,7,7,1.90606
3310,0,0,2.50245
3311,5,5,2.32865
3312,5,9,1.49696
3313,8,8,3.34222
3314,1,1,1.38247
3315,0,0,4.67789
3316,7,8,1.28801
3317,0,0,2.63208
3318,2,2,1.41267
3319,8,8,2.61419
3320,1,1,1.03184
3321,5,5,2.33142
3322,0,0,2.35764
3323,8,8,3.0304
3324,8,8,3.14888
3325,0,0,3.47343
3326,3,3,2.00772
3327,2,2,2.72491
3328,7,7,2.59009
3329,7,7,1.72629
3330,2,8,0.901816
3331,6,6,4.02002
3332,4,4,2.47186
3333,7,9,1.65178
3334,5,5,1.96904
3335,5,5,1.14844
3336,5,8,1.16303
3337,2,2,1.32318
3338,9,9,3.08378
3339,2,8,1.281
3340,8,8,3.06864
3341,4,4,1.39004
3342,6,6,2.35004
3343,8,8,2.69648
3344,6,6,1.36151
3345,5,5,0.763294
3346,0,0,3.72895
3347,0,0,2.57734
3348,8,8,4.04473
3349,7,7,2.38542
3350,6,6,3.24803
3351,1,8,0.886199
3352,7,7,3.17479
3353,1,1,1.13367
3354,1,1,1.43831
3355,2,2,2.9545
3356,7,7,3.06486
3357,4,4,3.12215
3358,0,0,2.09004
3359,0,0,3.62807
3360,7,7,2.15708
3361,7,7,2.07941
3362,6,6,3.89474
3363,3,3,2.16141
3364,8,8,3.73401
3365,6,6,2.06488
3366,4,4,2.56991
3367,2,2,2.27828
3368,0,0,3.84446
3369,9,9,2.13285
3370,4,4,3.28512
3371,0,0,3.19622
3372,5,5,1.97789
3373,7,7,0.989426
3374,8,8,3.58487
3375,2,2,1.23894
3376,7,7,1.78992
3377,4,4,1.08282
3378,7,7,2.25124
3379,1,1,1.3773
3380,1,1,1.1378
3381,3,3,1.48983
3382,6,6,3.51132
3383,6,6,1.9958
3384,2,6,1.54673
3385,9,9,3.18165
3386,1,1,1.23539
3387,9,9,3.44581
3388,4,9,1.67466
3389,8,8,3.87539
3390,3,3,2.38768
3391,6,6,3.78284
3392,9,9,3.03892
3393,5,5,2.76824
3394,9,9,2.44495
3395,6,6,3.55081
3396,2,2,2.78095
3397,4,4,4.25588
3398,6,6,2.90542
3399,7,7,2.21158
3400,7,7,2.61771
3401,0,0,2.98132
3402,6,6,2.41985
3403,6,6,3.17025
3404,9,9,2.77098
3405,4,9,1.58618
3406,8,8,3.53106
3407,3,3,2.52379
3408,5,5,2.75496
3409,3,3,3.54132
3410,4,4,2.24164
3411,9,9,2.67888
3412,0,0,2.42912
3413,0,0,3.2463
3414,5,5,1.94344
3415,2,8,1.63278
3416,5,5,2.14111
3417,0,0,2.86727
3418,7,7,2.01434
3419,1,1,1.43269
3420,1,1,1.16681
3421,1,1,1.08052
3422,6,0,1.78705
3423,7,7,1.91747
3424,6,6,2.67092
3425,7,9,0.847904
3426,9,9,2.53119
3427,6,6,2.14278
3428,6,6,2.58743
3429,4,4,1.46717
3430,1,1,1.05227
3431,4,4,3.0475
3432,3,3,2.3343
3433,1,1,1.2051
3434,1,1,1.02253
3435,2,2,2.02577
3436,2,2,1.9147
3437,4,4,1.75719
3438,1,1,1.16905
3439,0,0,3.02609
3440,8,8,3.57013
3441,7,7,1.69979
3442,6,6,2.98824
3443,3,3,2.74049
3444,4,4,1.94807
3445,0,0,4.52085
3446,0,0,2.38611
3447,6,6,2.81411
3448,3,3,1.5786
3449,3,3,3.99149
3450,0,0,1.6617
3451,7,9,1.16883
3452,1,1,0.9334
3453,7,7,1.4736
3454,1,1,1.52835
3455,1,1,1.63256
3456,3,3,4.02284
3457,1,8,0.909554
3458,0,0,2.81814
3459,9,9,2.89367
3460,9,9,1.61009
3461,7,7,2.51003
3462,5,5,4.00846
3463,4,4,3.37861
3464,1,8,1.36093
3465,4,4,2.31268
3466,8,8,2.67378
3467,9,9,3.26269
3468,5,5,2.08108
3469,3,3,2.89507
3470,5,5,2.7061
3471,1,1,0.81629
3472,9,9,3.54712
3473,8,8,2.91773
3474,2,8,0.39084
3475,3,9,1.657
3476,3,3,1.53452
3477,9,9,3.11177
3478,9,9,3.49703
3479,0,0,3.09318
3480,1,1,1.38482
3481,0,0,3.43712
3482,2,2,2.2169
3483,9,9,2.94232
3484,3,3,4.11046
3485,9,9,2.86317
3486,3,3,3.53819
3487,3,3,3.12272
3488,6,6,2.43705
3489,2,2,1.22009
3490,4,4,1.40341
3491,9,9,2.32263
3492,8,8,2.17136
3493,3,3,3.37879
3494,7,9,1.3899
3495,4,4,2.40729
3496,0,0,2.41568
3497,4,4,2.94426
3498,7,7,1.98815
3499,8,8,3.28645
3500,4,4,3.64323
3501,9,9,3.18028
3502,8,8,3.36149
3503,9,8,0.686107
3504,9,9,2.49971
3505,7,7,2.12544
3506,5,5,1.34632
3507,9,9,3.98004
3508,2,2,2.17707
3509,8,8,2.92586
3510,2,2,1.98092
3511,2,2,1.08466
3512,0,0,2.56137
3513,2,2,2.49412
3514,2,2,1.86374
3515,3,3,4.04107
3516,8,8,2.08744
3517,4,4,3.64627
3518,6,6,2.96783
3519,8,8,2.12222
3520,6,4,1.63822
3521,8,8,3.53226
3522,2,2,1.99121
3523,4,4,2.51627
3524,6,6,3.48465
3525,7,7,2.48486
3526,9,9,3.39206
3527,3,3,3.01398
3528,3,3,2.7548
3529,9,9,2.52267
3530,4,4,2.8081
3531,3,3,3.23954
3532,1,1,1.19764
3533,4,9,0.981819
3534,4,8,2.30707
3535,7,7,3.80214
3536,0,0,2.52384
3537,5,5,2.15336
3538,9,9,4.17158
3539,6,6,2.39072
3540,0,0,1.70173
3541,4,4,2.40576
3542,4,4,3.91766
3543,4,4,1.8533
3544,4,4,2.21677
3545,6,6,3.80146
3546,1,1,1.44674
3547,2,2,2.1955
3548,3,3,2.57086
3549,3,3,1.77915
3550,6,6,2.05026
3551,4,4,1.86307
3552,5,5,1.10358
3553,9,9,2.58405
3554,6,6,3.7017
3555,8,8,2.98527
3556,5,5,1.6901
3557,6,6,2.07177
3558,5,0,1.164
3559,8,0,1.32873
3560,6,6,3.83698
3561,4,4,1.53747
3562,1,1,1.0502
3563,8,8,2.4288
3564,6,6,2.00669
3565,5,8,1.71035
3566,2,2,2.43366
3567,8,8,1.96129
3568,4,4,2.06874
3569,5,5,3.40367
3570,5,5,2.75278
3571,4,4,0.969196
3572,7,7,1.68582
3573,7,7,1.51568
3574,0,0,1.03185
3575,7,7,2.14204
3576,8,8,3.08879
3577,2,8,1.66124
3578,2,2,2.30167
